HOOMD-blue 2.9.6 CUDA (10.2) DOUBLE HPMC_MIXED TBB SSE SSE2 SSE3 
Compiled: 03/17/2021
Copyright (c) 2009-2019 The Regents of the University of Michigan.
-----
You are using HOOMD-blue. Please cite the following:
* J A Anderson, J Glaser, and S C Glotzer. "HOOMD-blue: A Python package for
  high-performance molecular dynamics and hard particle Monte Carlo
  simulations", Computational Materials Science 173 (2020) 109363
-----
HOOMD-blue is running on the following GPU(s):
 [0]  Tesla P100-PCIE-12GB  56 SM_6.0 @ 1.33 GHz, 12198 MiB DRAM, MNG
run.py:007  |  system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/b83dce273531102fa2c624e593dddb4c/components.gsd", frame=-1, time_step=0)
notice(2): Group "all" created containing 60 particles
run.py:009  |  nl = hoomd.md.nlist.tree()
-----
You are using tree neighbor lists. Please cite the following:
* M P Howard, J A Anderson, A Nikoubashman, S C Glotzer, and A Z
  Panagiotopoulos. "Efficient neighbor list calculation for molecular simulation
  of colloidal systems using graphics processing units", Computer Physics
  Communications 203 (2016) 45--52
* M P Howard, A Statt, F Madutsa, T M Truskett, and A Z Panagiotopoulos.
  "Quantized bounding volume hierarchies for neighbor search in molecular
  simulations on graphics processing units", Computational Materials Science 164
  (2019) 139--146
-----
run.py:010  |  nl.reset_exclusions(exclusions=['1-2', '1-3'])
notice(2): -- Neighborlist exclusion statistics -- :
notice(2): Particles with 2 exclusions             : 2
notice(2): Particles with 3 exclusions             : 2
notice(2): Particles with 4 exclusions             : 56
notice(2): Neighbors included by diameter          : no
notice(2): Neighbors excluded when in the same body: no
run.py:012  |  table=hoomd.md.pair.table(width=101,nlist=nl)
run.py:013  |  table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-E_final.txt')
run.py:014  |  table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/K-K_final.txt')
run.py:015  |  table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-K_final.txt')
run.py:016  |  harmonic_bond = hoomd.md.bond.harmonic()
run.py:017  |  harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
run.py:018  |  harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
run.py:019  |  atable = hoomd.md.angle.table(width=200)
run.py:020  |  atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.E-K-K')
run.py:021  |  atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.K-E-K')
run.py:022  |  harmonic_dihedral = hoomd.md.dihedral.harmonic()
run.py:023  |  harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
run.py:024  |  harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)
run.py:026  |  _all = hoomd.group.all()
run.py:027  |  hoomd.md.integrate.mode_standard(0.0003)
run.py:029  |  integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)
run.py:000  |  
import hoomd
import hoomd.md
from hoomd.init import read_gsd

hoomd.context.initialize("")
system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/b83dce273531102fa2c624e593dddb4c/components.gsd", frame=-1, time_step=0)

nl = hoomd.md.nlist.tree()
nl.reset_exclusions(exclusions=['1-2', '1-3'])

table=hoomd.md.pair.table(width=101,nlist=nl)
table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-E_final.txt')
table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/K-K_final.txt')
table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-K_final.txt')
harmonic_bond = hoomd.md.bond.harmonic()
harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
atable = hoomd.md.angle.table(width=200)
atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.E-K-K')
atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.K-E-K')
harmonic_dihedral = hoomd.md.dihedral.harmonic()
harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)

_all = hoomd.group.all()
hoomd.md.integrate.mode_standard(0.0003)
integrator_kwargs = {'tau': 0.01, 'kT': 6.5}
integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)


hoomd.dump.gsd(
run.py:040  |  hoomd.run(6000000)
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type E-K-K-E, but is not used by the dihedral force
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type K-E-K-K, but is not used by the dihedral force
** starting run **
Time 00:00:10 | Step 82962 / 6000000 | TPS 8296.16 | ETA 00:11:53
Time 00:00:20 | Step 168535 / 6000000 | TPS 8557.28 | ETA 00:11:21
Time 00:00:30 | Step 254916 / 6000000 | TPS 8637.76 | ETA 00:11:05
Time 00:00:40 | Step 343872 / 6000000 | TPS 8895.56 | ETA 00:10:35
Time 00:00:50 | Step 435618 / 6000000 | TPS 9174.53 | ETA 00:10:06
Time 00:01:00 | Step 525145 / 6000000 | TPS 8952.7 | ETA 00:10:11
Time 00:01:10 | Step 619755 / 6000000 | TPS 9460.97 | ETA 00:09:28
Time 00:01:20 | Step 708370 / 6000000 | TPS 8861.46 | ETA 00:09:57
Time 00:01:30 | Step 799565 / 6000000 | TPS 9119.42 | ETA 00:09:30
Time 00:01:40 | Step 885961 / 6000000 | TPS 8639.54 | ETA 00:09:51
Time 00:01:50 | Step 971263 / 6000000 | TPS 8530.19 | ETA 00:09:49
Time 00:02:00 | Step 1060297 / 6000000 | TPS 8903.3 | ETA 00:09:14
Time 00:02:10 | Step 1147793 / 6000000 | TPS 8749.52 | ETA 00:09:14
Time 00:02:20 | Step 1238783 / 6000000 | TPS 9098.93 | ETA 00:08:43
Time 00:02:30 | Step 1325282 / 6000000 | TPS 8649.82 | ETA 00:09:00
Time 00:02:40 | Step 1411598 / 6000000 | TPS 8631.56 | ETA 00:08:51
Time 00:02:50 | Step 1497299 / 6000000 | TPS 8570.09 | ETA 00:08:45
Time 00:03:00 | Step 1581396 / 6000000 | TPS 8409.65 | ETA 00:08:45
Time 00:03:10 | Step 1663554 / 6000000 | TPS 8215.77 | ETA 00:08:47
Time 00:03:20 | Step 1746288 / 6000000 | TPS 8273.37 | ETA 00:08:34
Time 00:03:30 | Step 1831240 / 6000000 | TPS 8495.2 | ETA 00:08:10
Time 00:03:40 | Step 1916540 / 6000000 | TPS 8529.96 | ETA 00:07:58
Time 00:03:50 | Step 2002260 / 6000000 | TPS 8571.93 | ETA 00:07:46
Time 00:04:00 | Step 2085715 / 6000000 | TPS 8345.44 | ETA 00:07:49
Time 00:04:10 | Step 2171239 / 6000000 | TPS 8552.31 | ETA 00:07:27
Time 00:04:20 | Step 2257714 / 6000000 | TPS 8647.41 | ETA 00:07:12
Time 00:04:30 | Step 2344383 / 6000000 | TPS 8666.89 | ETA 00:07:01
Time 00:04:40 | Step 2433151 / 6000000 | TPS 8876.74 | ETA 00:06:41
Time 00:04:50 | Step 2516696 / 6000000 | TPS 8354.4 | ETA 00:06:56
Time 00:05:00 | Step 2602820 / 6000000 | TPS 8612.36 | ETA 00:06:34
Time 00:05:10 | Step 2688875 / 6000000 | TPS 8605.44 | ETA 00:06:24
Time 00:05:20 | Step 2774624 / 6000000 | TPS 8574.87 | ETA 00:06:16
Time 00:05:30 | Step 2861725 / 6000000 | TPS 8710.04 | ETA 00:06:00
Time 00:05:40 | Step 2950747 / 6000000 | TPS 8902.12 | ETA 00:05:42
Time 00:05:50 | Step 3036007 / 6000000 | TPS 8525.9 | ETA 00:05:47
Time 00:06:00 | Step 3120946 / 6000000 | TPS 8493.88 | ETA 00:05:38
Time 00:06:10 | Step 3206972 / 6000000 | TPS 8602.51 | ETA 00:05:24
Time 00:06:20 | Step 3293690 / 6000000 | TPS 8671.74 | ETA 00:05:12
Time 00:06:30 | Step 3377232 / 6000000 | TPS 8354.14 | ETA 00:05:13
Time 00:06:40 | Step 3461421 / 6000000 | TPS 8418.89 | ETA 00:05:01
Time 00:06:50 | Step 3549870 / 6000000 | TPS 8844.87 | ETA 00:04:37
Time 00:07:00 | Step 3635617 / 6000000 | TPS 8574.67 | ETA 00:04:35
Time 00:07:10 | Step 3724160 / 6000000 | TPS 8854.28 | ETA 00:04:17
Time 00:07:20 | Step 3809167 / 6000000 | TPS 8500.69 | ETA 00:04:17
Time 00:07:30 | Step 3893229 / 6000000 | TPS 8406.13 | ETA 00:04:10
Time 00:07:40 | Step 3982494 / 6000000 | TPS 8926.47 | ETA 00:03:46
Time 00:07:50 | Step 4068648 / 6000000 | TPS 8615.34 | ETA 00:03:44
Time 00:08:00 | Step 4155117 / 6000000 | TPS 8646.81 | ETA 00:03:33
Time 00:08:10 | Step 4244436 / 6000000 | TPS 8931.84 | ETA 00:03:16
Time 00:08:20 | Step 4332843 / 6000000 | TPS 8840.65 | ETA 00:03:08
Time 00:08:30 | Step 4418297 / 6000000 | TPS 8545.37 | ETA 00:03:05
Time 00:08:40 | Step 4507532 / 6000000 | TPS 8923.42 | ETA 00:02:47
Time 00:08:50 | Step 4593873 / 6000000 | TPS 8634.05 | ETA 00:02:42
Time 00:09:00 | Step 4676007 / 6000000 | TPS 8213.38 | ETA 00:02:41
Time 00:09:10 | Step 4760813 / 6000000 | TPS 8480.52 | ETA 00:02:26
Time 00:09:20 | Step 4847186 / 6000000 | TPS 8637.24 | ETA 00:02:13
Time 00:09:30 | Step 4932474 / 6000000 | TPS 8528.74 | ETA 00:02:05
Time 00:09:40 | Step 5018846 / 6000000 | TPS 8637.11 | ETA 00:01:53
Time 00:09:50 | Step 5107358 / 6000000 | TPS 8851.12 | ETA 00:01:40
Time 00:10:00 | Step 5197804 / 6000000 | TPS 9044.58 | ETA 00:01:28
