HOOMD-blue 2.9.6 CUDA (10.2) DOUBLE HPMC_MIXED TBB SSE SSE2 SSE3 
Compiled: 03/17/2021
Copyright (c) 2009-2019 The Regents of the University of Michigan.
-----
You are using HOOMD-blue. Please cite the following:
* J A Anderson, J Glaser, and S C Glotzer. "HOOMD-blue: A Python package for
  high-performance molecular dynamics and hard particle Monte Carlo
  simulations", Computational Materials Science 173 (2020) 109363
-----
HOOMD-blue is running on the following GPU(s):
 [0]  Tesla P100-PCIE-12GB  56 SM_6.0 @ 1.33 GHz, 12198 MiB DRAM, MNG
run.py:007  |  system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/406ebab1bb7367f5094f47bcde8b8e44/components.gsd", frame=-1, time_step=0)
notice(2): Group "all" created containing 60 particles
run.py:009  |  nl = hoomd.md.nlist.tree()
-----
You are using tree neighbor lists. Please cite the following:
* M P Howard, J A Anderson, A Nikoubashman, S C Glotzer, and A Z
  Panagiotopoulos. "Efficient neighbor list calculation for molecular simulation
  of colloidal systems using graphics processing units", Computer Physics
  Communications 203 (2016) 45--52
* M P Howard, A Statt, F Madutsa, T M Truskett, and A Z Panagiotopoulos.
  "Quantized bounding volume hierarchies for neighbor search in molecular
  simulations on graphics processing units", Computational Materials Science 164
  (2019) 139--146
-----
run.py:010  |  nl.reset_exclusions(exclusions=['1-2', '1-3'])
notice(2): -- Neighborlist exclusion statistics -- :
notice(2): Particles with 2 exclusions             : 2
notice(2): Particles with 3 exclusions             : 2
notice(2): Particles with 4 exclusions             : 56
notice(2): Neighbors included by diameter          : no
notice(2): Neighbors excluded when in the same body: no
run.py:012  |  table=hoomd.md.pair.table(width=101,nlist=nl)
run.py:013  |  table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-E_final.txt')
run.py:014  |  table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/K-K_final.txt')
run.py:015  |  table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-K_final.txt')
run.py:016  |  harmonic_bond = hoomd.md.bond.harmonic()
run.py:017  |  harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
run.py:018  |  harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
run.py:019  |  atable = hoomd.md.angle.table(width=200)
run.py:020  |  atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.E-K-K')
run.py:021  |  atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.K-E-K')
run.py:022  |  harmonic_dihedral = hoomd.md.dihedral.harmonic()
run.py:023  |  harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
run.py:024  |  harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)
run.py:026  |  _all = hoomd.group.all()
run.py:027  |  hoomd.md.integrate.mode_standard(0.0003)
run.py:029  |  integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)
run.py:000  |  
import hoomd
import hoomd.md
from hoomd.init import read_gsd

hoomd.context.initialize("")
system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/406ebab1bb7367f5094f47bcde8b8e44/components.gsd", frame=-1, time_step=0)

nl = hoomd.md.nlist.tree()
nl.reset_exclusions(exclusions=['1-2', '1-3'])

table=hoomd.md.pair.table(width=101,nlist=nl)
table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-E_final.txt')
table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/K-K_final.txt')
table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-K_final.txt')
harmonic_bond = hoomd.md.bond.harmonic()
harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
atable = hoomd.md.angle.table(width=200)
atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.E-K-K')
atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.K-E-K')
harmonic_dihedral = hoomd.md.dihedral.harmonic()
harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)

_all = hoomd.group.all()
hoomd.md.integrate.mode_standard(0.0003)
integrator_kwargs = {'tau': 0.01, 'kT': 6.5}
integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)


hoomd.dump.gsd(
run.py:040  |  hoomd.run(6000000)
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type E-K-K-E, but is not used by the dihedral force
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type K-E-K-K, but is not used by the dihedral force
** starting run **
Time 00:00:10 | Step 78685 / 6000000 | TPS 7868.48 | ETA 00:12:32
Time 00:00:20 | Step 159944 / 6000000 | TPS 8125.81 | ETA 00:11:58
Time 00:00:30 | Step 242308 / 6000000 | TPS 8236.33 | ETA 00:11:39
Time 00:00:40 | Step 322606 / 6000000 | TPS 8029.73 | ETA 00:11:47
Time 00:00:50 | Step 402792 / 6000000 | TPS 8018.54 | ETA 00:11:38
Time 00:01:00 | Step 482982 / 6000000 | TPS 8018.98 | ETA 00:11:27
Time 00:01:10 | Step 562992 / 6000000 | TPS 8000.94 | ETA 00:11:19
Time 00:01:20 | Step 642567 / 6000000 | TPS 7957.48 | ETA 00:11:13
Time 00:01:30 | Step 722047 / 6000000 | TPS 7947.95 | ETA 00:11:04
Time 00:01:40 | Step 802235 / 6000000 | TPS 8018.76 | ETA 00:10:48
Time 00:01:50 | Step 882260 / 6000000 | TPS 8002.41 | ETA 00:10:39
Time 00:02:00 | Step 961594 / 6000000 | TPS 7933.37 | ETA 00:10:35
Time 00:02:10 | Step 1043227 / 6000000 | TPS 8163.25 | ETA 00:10:07
Time 00:02:20 | Step 1123239 / 6000000 | TPS 8001.12 | ETA 00:10:09
Time 00:02:30 | Step 1206196 / 6000000 | TPS 8295.63 | ETA 00:09:37
Time 00:02:40 | Step 1286637 / 6000000 | TPS 8044 | ETA 00:09:45
Time 00:02:50 | Step 1366969 / 6000000 | TPS 8033.14 | ETA 00:09:36
Time 00:03:00 | Step 1447321 / 6000000 | TPS 8035.18 | ETA 00:09:26
Time 00:03:10 | Step 1527637 / 6000000 | TPS 8031.51 | ETA 00:09:16
Time 00:03:20 | Step 1607401 / 6000000 | TPS 7976.39 | ETA 00:09:10
Time 00:03:30 | Step 1688359 / 6000000 | TPS 8095.72 | ETA 00:08:52
Time 00:03:40 | Step 1769219 / 6000000 | TPS 8085.92 | ETA 00:08:43
Time 00:03:50 | Step 1849048 / 6000000 | TPS 7982.87 | ETA 00:08:39
Time 00:04:00 | Step 1929118 / 6000000 | TPS 8006.94 | ETA 00:08:28
Time 00:04:10 | Step 2010308 / 6000000 | TPS 8119 | ETA 00:08:11
Time 00:04:20 | Step 2090838 / 6000000 | TPS 8052.99 | ETA 00:08:05
Time 00:04:30 | Step 2173418 / 6000000 | TPS 8257.93 | ETA 00:07:43
Time 00:04:40 | Step 2253012 / 6000000 | TPS 7959.34 | ETA 00:07:50
Time 00:04:50 | Step 2333088 / 6000000 | TPS 8007.56 | ETA 00:07:37
Time 00:05:00 | Step 2413026 / 6000000 | TPS 7993.74 | ETA 00:07:28
Time 00:05:10 | Step 2497507 / 6000000 | TPS 8448.02 | ETA 00:06:54
Time 00:05:20 | Step 2579930 / 6000000 | TPS 8242.3 | ETA 00:06:54
Time 00:05:30 | Step 2661415 / 6000000 | TPS 8148.46 | ETA 00:06:49
Time 00:05:40 | Step 2741779 / 6000000 | TPS 8036.35 | ETA 00:06:45
Time 00:05:50 | Step 2821319 / 6000000 | TPS 7953.91 | ETA 00:06:39
Time 00:06:00 | Step 2901065 / 6000000 | TPS 7974.54 | ETA 00:06:28
Time 00:06:10 | Step 2981101 / 6000000 | TPS 8003.59 | ETA 00:06:17
Time 00:06:20 | Step 3061657 / 6000000 | TPS 8055.55 | ETA 00:06:04
Time 00:06:30 | Step 3141295 / 6000000 | TPS 7963.73 | ETA 00:05:58
Time 00:06:40 | Step 3220617 / 6000000 | TPS 7932.2 | ETA 00:05:50
Time 00:06:50 | Step 3302207 / 6000000 | TPS 8158.92 | ETA 00:05:30
Time 00:07:00 | Step 3383772 / 6000000 | TPS 8156.44 | ETA 00:05:20
Time 00:07:10 | Step 3464311 / 6000000 | TPS 8053.88 | ETA 00:05:14
Time 00:07:20 | Step 3545295 / 6000000 | TPS 8098.36 | ETA 00:05:03
Time 00:07:30 | Step 3626839 / 6000000 | TPS 8154.33 | ETA 00:04:51
Time 00:07:40 | Step 3707163 / 6000000 | TPS 8032.33 | ETA 00:04:45
Time 00:07:50 | Step 3787028 / 6000000 | TPS 7986.43 | ETA 00:04:37
Time 00:08:00 | Step 3866585 / 6000000 | TPS 7955.7 | ETA 00:04:28
Time 00:08:10 | Step 3946206 / 6000000 | TPS 7962.03 | ETA 00:04:17
Time 00:08:20 | Step 4030070 / 6000000 | TPS 8386.32 | ETA 00:03:54
Time 00:08:30 | Step 4112768 / 6000000 | TPS 8269.74 | ETA 00:03:48
Time 00:08:40 | Step 4192113 / 6000000 | TPS 7934.47 | ETA 00:03:47
Time 00:08:50 | Step 4270869 / 6000000 | TPS 7875.6 | ETA 00:03:39
Time 00:09:00 | Step 4350792 / 6000000 | TPS 7992.28 | ETA 00:03:26
Time 00:09:10 | Step 4433851 / 6000000 | TPS 8305.85 | ETA 00:03:08
Time 00:09:20 | Step 4513848 / 6000000 | TPS 7999.64 | ETA 00:03:05
Time 00:09:30 | Step 4594080 / 6000000 | TPS 8023.12 | ETA 00:02:55
Time 00:09:40 | Step 4673719 / 6000000 | TPS 7963.84 | ETA 00:02:46
Time 00:09:50 | Step 4754985 / 6000000 | TPS 8126.55 | ETA 00:02:33
Time 00:10:00 | Step 4835785 / 6000000 | TPS 8079.94 | ETA 00:02:24
