HOOMD-blue 2.9.6 CUDA (10.2) DOUBLE HPMC_MIXED TBB SSE SSE2 SSE3 
Compiled: 03/17/2021
Copyright (c) 2009-2019 The Regents of the University of Michigan.
-----
You are using HOOMD-blue. Please cite the following:
* J A Anderson, J Glaser, and S C Glotzer. "HOOMD-blue: A Python package for
  high-performance molecular dynamics and hard particle Monte Carlo
  simulations", Computational Materials Science 173 (2020) 109363
-----
HOOMD-blue is running on the following GPU(s):
 [0]  Tesla P100-PCIE-12GB  56 SM_6.0 @ 1.33 GHz, 12198 MiB DRAM, MNG
run.py:007  |  system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/406ebab1bb7367f5094f47bcde8b8e44/components.gsd", frame=-1, time_step=0)
notice(2): Group "all" created containing 60 particles
run.py:009  |  nl = hoomd.md.nlist.tree()
-----
You are using tree neighbor lists. Please cite the following:
* M P Howard, J A Anderson, A Nikoubashman, S C Glotzer, and A Z
  Panagiotopoulos. "Efficient neighbor list calculation for molecular simulation
  of colloidal systems using graphics processing units", Computer Physics
  Communications 203 (2016) 45--52
* M P Howard, A Statt, F Madutsa, T M Truskett, and A Z Panagiotopoulos.
  "Quantized bounding volume hierarchies for neighbor search in molecular
  simulations on graphics processing units", Computational Materials Science 164
  (2019) 139--146
-----
run.py:010  |  nl.reset_exclusions(exclusions=['1-2', '1-3'])
notice(2): -- Neighborlist exclusion statistics -- :
notice(2): Particles with 2 exclusions             : 2
notice(2): Particles with 3 exclusions             : 2
notice(2): Particles with 4 exclusions             : 56
notice(2): Neighbors included by diameter          : no
notice(2): Neighbors excluded when in the same body: no
run.py:012  |  table=hoomd.md.pair.table(width=101,nlist=nl)
run.py:013  |  table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-E_final.txt')
run.py:014  |  table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/K-K_final.txt')
run.py:015  |  table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-K_final.txt')
run.py:016  |  harmonic_bond = hoomd.md.bond.harmonic()
run.py:017  |  harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
run.py:018  |  harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
run.py:019  |  atable = hoomd.md.angle.table(width=200)
run.py:020  |  atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.E-K-K')
run.py:021  |  atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.K-E-K')
run.py:022  |  harmonic_dihedral = hoomd.md.dihedral.harmonic()
run.py:023  |  harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
run.py:024  |  harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)
run.py:026  |  _all = hoomd.group.all()
run.py:027  |  hoomd.md.integrate.mode_standard(0.0003)
run.py:029  |  integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)
run.py:000  |  
import hoomd
import hoomd.md
from hoomd.init import read_gsd

hoomd.context.initialize("")
system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/406ebab1bb7367f5094f47bcde8b8e44/components.gsd", frame=-1, time_step=0)

nl = hoomd.md.nlist.tree()
nl.reset_exclusions(exclusions=['1-2', '1-3'])

table=hoomd.md.pair.table(width=101,nlist=nl)
table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-E_final.txt')
table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/K-K_final.txt')
table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-K_final.txt')
harmonic_bond = hoomd.md.bond.harmonic()
harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
atable = hoomd.md.angle.table(width=200)
atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.E-K-K')
atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.K-E-K')
harmonic_dihedral = hoomd.md.dihedral.harmonic()
harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)

_all = hoomd.group.all()
hoomd.md.integrate.mode_standard(0.0003)
integrator_kwargs = {'tau': 0.01, 'kT': 6.5}
integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)


hoomd.dump.gsd(
run.py:040  |  hoomd.run(6000000)
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type E-K-K-E, but is not used by the dihedral force
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type K-E-K-K, but is not used by the dihedral force
** starting run **
Time 00:00:10 | Step 78088 / 6000000 | TPS 7808.8 | ETA 00:12:38
Time 00:00:20 | Step 159249 / 6000000 | TPS 8116.05 | ETA 00:11:59
Time 00:00:30 | Step 238298 / 6000000 | TPS 7904.81 | ETA 00:12:08
Time 00:00:40 | Step 318626 / 6000000 | TPS 8032.75 | ETA 00:11:47
Time 00:00:50 | Step 397730 / 6000000 | TPS 7910.37 | ETA 00:11:48
Time 00:01:00 | Step 476888 / 6000000 | TPS 7915.76 | ETA 00:11:37
Time 00:01:10 | Step 555725 / 6000000 | TPS 7883.69 | ETA 00:11:30
Time 00:01:20 | Step 634525 / 6000000 | TPS 7879.93 | ETA 00:11:20
Time 00:01:30 | Step 715677 / 6000000 | TPS 8115.18 | ETA 00:10:51
Time 00:01:40 | Step 795981 / 6000000 | TPS 8030.38 | ETA 00:10:48
Time 00:01:50 | Step 875418 / 6000000 | TPS 7943.61 | ETA 00:10:45
Time 00:02:00 | Step 955084 / 6000000 | TPS 7966.51 | ETA 00:10:33
Time 00:02:10 | Step 1034988 / 6000000 | TPS 7990.36 | ETA 00:10:21
Time 00:02:20 | Step 1115310 / 6000000 | TPS 8032.11 | ETA 00:10:08
Time 00:02:30 | Step 1194657 / 6000000 | TPS 7934.69 | ETA 00:10:05
Time 00:02:40 | Step 1274746 / 6000000 | TPS 8008.81 | ETA 00:09:50
Time 00:02:50 | Step 1354071 / 6000000 | TPS 7932.5 | ETA 00:09:45
Time 00:03:00 | Step 1435304 / 6000000 | TPS 8123.29 | ETA 00:09:21
Time 00:03:10 | Step 1514703 / 6000000 | TPS 7939.87 | ETA 00:09:24
Time 00:03:20 | Step 1593431 / 6000000 | TPS 7872.79 | ETA 00:09:19
Time 00:03:30 | Step 1673311 / 6000000 | TPS 7987.91 | ETA 00:09:01
Time 00:03:40 | Step 1753110 / 6000000 | TPS 7979.89 | ETA 00:08:52
Time 00:03:50 | Step 1831761 / 6000000 | TPS 7865.04 | ETA 00:08:49
Time 00:04:00 | Step 1911171 / 6000000 | TPS 7940.98 | ETA 00:08:34
Time 00:04:10 | Step 1990665 / 6000000 | TPS 7949.38 | ETA 00:08:24
Time 00:04:20 | Step 2071018 / 6000000 | TPS 8035.26 | ETA 00:08:08
Time 00:04:30 | Step 2150987 / 6000000 | TPS 7996.87 | ETA 00:08:01
Time 00:04:40 | Step 2230433 / 6000000 | TPS 7944.52 | ETA 00:07:54
Time 00:04:50 | Step 2309337 / 6000000 | TPS 7890.32 | ETA 00:07:47
Time 00:05:00 | Step 2388027 / 6000000 | TPS 7868.98 | ETA 00:07:39
Time 00:05:10 | Step 2467229 / 6000000 | TPS 7920.1 | ETA 00:07:26
Time 00:05:20 | Step 2546875 / 6000000 | TPS 7964.56 | ETA 00:07:13
Time 00:05:30 | Step 2625476 / 6000000 | TPS 7860.03 | ETA 00:07:09
Time 00:05:40 | Step 2704387 / 6000000 | TPS 7891.02 | ETA 00:06:57
Time 00:05:50 | Step 2783576 / 6000000 | TPS 7918.86 | ETA 00:06:46
Time 00:06:00 | Step 2864219 / 6000000 | TPS 8064.24 | ETA 00:06:28
Time 00:06:10 | Step 2943950 / 6000000 | TPS 7973.01 | ETA 00:06:23
Time 00:06:20 | Step 3024827 / 6000000 | TPS 8087.68 | ETA 00:06:07
Time 00:06:30 | Step 3103823 / 6000000 | TPS 7899.57 | ETA 00:06:06
Time 00:06:40 | Step 3184535 / 6000000 | TPS 8071.15 | ETA 00:05:48
Time 00:06:50 | Step 3265276 / 6000000 | TPS 8074.06 | ETA 00:05:38
Time 00:07:00 | Step 3345548 / 6000000 | TPS 8027.15 | ETA 00:05:30
Time 00:07:10 | Step 3425373 / 6000000 | TPS 7982.44 | ETA 00:05:22
Time 00:07:20 | Step 3504933 / 6000000 | TPS 7955.96 | ETA 00:05:13
Time 00:07:30 | Step 3585858 / 6000000 | TPS 8092.42 | ETA 00:04:58
Time 00:07:40 | Step 3665791 / 6000000 | TPS 7993.29 | ETA 00:04:52
Time 00:07:50 | Step 3744754 / 6000000 | TPS 7896.22 | ETA 00:04:45
Time 00:08:00 | Step 3824063 / 6000000 | TPS 7930.82 | ETA 00:04:34
Time 00:08:10 | Step 3904017 / 6000000 | TPS 7995.33 | ETA 00:04:22
Time 00:08:20 | Step 3983353 / 6000000 | TPS 7933.52 | ETA 00:04:14
Time 00:08:30 | Step 4064067 / 6000000 | TPS 8071.35 | ETA 00:03:59
Time 00:08:40 | Step 4143445 / 6000000 | TPS 7937.8 | ETA 00:03:53
Time 00:08:50 | Step 4223365 / 6000000 | TPS 7991.95 | ETA 00:03:42
Time 00:09:00 | Step 4303259 / 6000000 | TPS 7989.39 | ETA 00:03:32
Time 00:09:10 | Step 4382387 / 6000000 | TPS 7912.75 | ETA 00:03:24
Time 00:09:20 | Step 4461310 / 6000000 | TPS 7892.27 | ETA 00:03:14
Time 00:09:30 | Step 4543133 / 6000000 | TPS 8182.24 | ETA 00:02:58
Time 00:09:40 | Step 4622290 / 6000000 | TPS 7915.62 | ETA 00:02:54
Time 00:09:50 | Step 4703617 / 6000000 | TPS 8132.66 | ETA 00:02:39
Time 00:10:00 | Step 4782544 / 6000000 | TPS 7892.65 | ETA 00:02:34
