HOOMD-blue 2.9.6 CUDA (10.2) DOUBLE HPMC_MIXED TBB SSE SSE2 SSE3 
Compiled: 03/17/2021
Copyright (c) 2009-2019 The Regents of the University of Michigan.
-----
You are using HOOMD-blue. Please cite the following:
* J A Anderson, J Glaser, and S C Glotzer. "HOOMD-blue: A Python package for
  high-performance molecular dynamics and hard particle Monte Carlo
  simulations", Computational Materials Science 173 (2020) 109363
-----
HOOMD-blue is running on the following GPU(s):
 [0]  Tesla P100-PCIE-12GB  56 SM_6.0 @ 1.33 GHz, 12198 MiB DRAM, MNG
run.py:007  |  system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/406ebab1bb7367f5094f47bcde8b8e44/components.gsd", frame=-1, time_step=0)
notice(2): Group "all" created containing 60 particles
run.py:009  |  nl = hoomd.md.nlist.tree()
-----
You are using tree neighbor lists. Please cite the following:
* M P Howard, J A Anderson, A Nikoubashman, S C Glotzer, and A Z
  Panagiotopoulos. "Efficient neighbor list calculation for molecular simulation
  of colloidal systems using graphics processing units", Computer Physics
  Communications 203 (2016) 45--52
* M P Howard, A Statt, F Madutsa, T M Truskett, and A Z Panagiotopoulos.
  "Quantized bounding volume hierarchies for neighbor search in molecular
  simulations on graphics processing units", Computational Materials Science 164
  (2019) 139--146
-----
run.py:010  |  nl.reset_exclusions(exclusions=['1-2', '1-3'])
notice(2): -- Neighborlist exclusion statistics -- :
notice(2): Particles with 2 exclusions             : 2
notice(2): Particles with 3 exclusions             : 2
notice(2): Particles with 4 exclusions             : 56
notice(2): Neighbors included by diameter          : no
notice(2): Neighbors excluded when in the same body: no
run.py:012  |  table=hoomd.md.pair.table(width=101,nlist=nl)
run.py:013  |  table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-E_final.txt')
run.py:014  |  table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/K-K_final.txt')
run.py:015  |  table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-K_final.txt')
run.py:016  |  harmonic_bond = hoomd.md.bond.harmonic()
run.py:017  |  harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
run.py:018  |  harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
run.py:019  |  atable = hoomd.md.angle.table(width=200)
run.py:020  |  atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.E-K-K')
run.py:021  |  atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.K-E-K')
run.py:022  |  harmonic_dihedral = hoomd.md.dihedral.harmonic()
run.py:023  |  harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
run.py:024  |  harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)
run.py:026  |  _all = hoomd.group.all()
run.py:027  |  hoomd.md.integrate.mode_standard(0.0003)
run.py:029  |  integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)
run.py:000  |  
import hoomd
import hoomd.md
from hoomd.init import read_gsd

hoomd.context.initialize("")
system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/406ebab1bb7367f5094f47bcde8b8e44/components.gsd", frame=-1, time_step=0)

nl = hoomd.md.nlist.tree()
nl.reset_exclusions(exclusions=['1-2', '1-3'])

table=hoomd.md.pair.table(width=101,nlist=nl)
table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-E_final.txt')
table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/K-K_final.txt')
table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/cf6f340fd41d9f9119443c10dc659a95/E-K_final.txt')
harmonic_bond = hoomd.md.bond.harmonic()
harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
atable = hoomd.md.angle.table(width=200)
atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.E-K-K')
atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-deeper/potentials/angle_pot.K-E-K')
harmonic_dihedral = hoomd.md.dihedral.harmonic()
harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)

_all = hoomd.group.all()
hoomd.md.integrate.mode_standard(0.0003)
integrator_kwargs = {'tau': 0.01, 'kT': 6.5}
integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)


hoomd.dump.gsd(
run.py:040  |  hoomd.run(6000000)
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type E-K-K-E, but is not used by the dihedral force
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type K-E-K-K, but is not used by the dihedral force
** starting run **
Time 00:00:10 | Step 80039 / 6000000 | TPS 8003.88 | ETA 00:12:19
Time 00:00:20 | Step 162951 / 6000000 | TPS 8291.18 | ETA 00:11:44
Time 00:00:30 | Step 243909 / 6000000 | TPS 8095.73 | ETA 00:11:51
Time 00:00:40 | Step 324115 / 6000000 | TPS 8020.52 | ETA 00:11:47
Time 00:00:50 | Step 404295 / 6000000 | TPS 8017.95 | ETA 00:11:37
Time 00:01:00 | Step 484381 / 6000000 | TPS 8008.55 | ETA 00:11:28
Time 00:01:10 | Step 565173 / 6000000 | TPS 8079.18 | ETA 00:11:12
Time 00:01:20 | Step 644739 / 6000000 | TPS 7956.52 | ETA 00:11:13
Time 00:01:30 | Step 724807 / 6000000 | TPS 8006.76 | ETA 00:10:58
Time 00:01:40 | Step 804206 / 6000000 | TPS 7939.81 | ETA 00:10:54
Time 00:01:50 | Step 883554 / 6000000 | TPS 7934.73 | ETA 00:10:44
Time 00:02:00 | Step 962825 / 6000000 | TPS 7927.01 | ETA 00:10:35
Time 00:02:10 | Step 1042083 / 6000000 | TPS 7925.79 | ETA 00:10:25
Time 00:02:20 | Step 1121604 / 6000000 | TPS 7952.09 | ETA 00:10:13
Time 00:02:30 | Step 1201766 / 6000000 | TPS 8016.18 | ETA 00:09:58
Time 00:02:40 | Step 1281166 / 6000000 | TPS 7939.97 | ETA 00:09:54
Time 00:02:50 | Step 1360546 / 6000000 | TPS 7937.94 | ETA 00:09:44
Time 00:03:00 | Step 1439877 / 6000000 | TPS 7933.1 | ETA 00:09:34
Time 00:03:10 | Step 1519452 / 6000000 | TPS 7957.48 | ETA 00:09:23
Time 00:03:20 | Step 1599146 / 6000000 | TPS 7969.39 | ETA 00:09:12
Time 00:03:30 | Step 1679098 / 6000000 | TPS 7995.1 | ETA 00:09:00
Time 00:03:40 | Step 1758422 / 6000000 | TPS 7932.35 | ETA 00:08:54
Time 00:03:50 | Step 1838160 / 6000000 | TPS 7973.72 | ETA 00:08:41
Time 00:04:00 | Step 1917834 / 6000000 | TPS 7967.37 | ETA 00:08:32
Time 00:04:10 | Step 1997100 / 6000000 | TPS 7926.57 | ETA 00:08:24
Time 00:04:20 | Step 2076182 / 6000000 | TPS 7908.15 | ETA 00:08:16
Time 00:04:30 | Step 2155940 / 6000000 | TPS 7975.77 | ETA 00:08:01
Time 00:04:40 | Step 2235591 / 6000000 | TPS 7965.02 | ETA 00:07:52
Time 00:04:50 | Step 2315046 / 6000000 | TPS 7945.49 | ETA 00:07:43
Time 00:05:00 | Step 2394758 / 6000000 | TPS 7971.19 | ETA 00:07:32
Time 00:05:10 | Step 2474456 / 6000000 | TPS 7969.74 | ETA 00:07:22
Time 00:05:20 | Step 2554483 / 6000000 | TPS 8002.66 | ETA 00:07:10
Time 00:05:30 | Step 2634315 / 6000000 | TPS 7983.11 | ETA 00:07:01
Time 00:05:40 | Step 2714327 / 6000000 | TPS 8001.15 | ETA 00:06:50
Time 00:05:50 | Step 2794064 / 6000000 | TPS 7973.61 | ETA 00:06:42
Time 00:06:00 | Step 2873890 / 6000000 | TPS 7982.59 | ETA 00:06:31
Time 00:06:10 | Step 2954589 / 6000000 | TPS 8069.86 | ETA 00:06:17
Time 00:06:20 | Step 3034665 / 6000000 | TPS 8007.54 | ETA 00:06:10
Time 00:06:30 | Step 3115477 / 6000000 | TPS 8081.18 | ETA 00:05:56
Time 00:06:40 | Step 3195697 / 6000000 | TPS 8021.97 | ETA 00:05:49
Time 00:06:50 | Step 3275538 / 6000000 | TPS 7984.02 | ETA 00:05:41
Time 00:07:00 | Step 3355173 / 6000000 | TPS 7963.5 | ETA 00:05:32
Time 00:07:10 | Step 3434718 / 6000000 | TPS 7954.5 | ETA 00:05:22
Time 00:07:20 | Step 3513971 / 6000000 | TPS 7925.28 | ETA 00:05:13
Time 00:07:30 | Step 3593582 / 6000000 | TPS 7961.07 | ETA 00:05:02
Time 00:07:40 | Step 3672541 / 6000000 | TPS 7895.82 | ETA 00:04:54
Time 00:07:50 | Step 3752434 / 6000000 | TPS 7989.3 | ETA 00:04:41
Time 00:08:00 | Step 3832455 / 6000000 | TPS 8002.1 | ETA 00:04:30
Time 00:08:10 | Step 3912089 / 6000000 | TPS 7963.33 | ETA 00:04:22
Time 00:08:20 | Step 3992179 / 6000000 | TPS 8008.92 | ETA 00:04:10
Time 00:08:30 | Step 4072627 / 6000000 | TPS 8044.76 | ETA 00:03:59
Time 00:08:40 | Step 4152903 / 6000000 | TPS 8027.6 | ETA 00:03:50
Time 00:08:50 | Step 4236723 / 6000000 | TPS 8381.93 | ETA 00:03:30
Time 00:09:00 | Step 4316209 / 6000000 | TPS 7948.58 | ETA 00:03:31
Time 00:09:10 | Step 4396309 / 6000000 | TPS 8009.96 | ETA 00:03:20
Time 00:09:20 | Step 4476067 / 6000000 | TPS 7975.74 | ETA 00:03:11
Time 00:09:30 | Step 4555535 / 6000000 | TPS 7946.74 | ETA 00:03:01
Time 00:09:40 | Step 4634853 / 6000000 | TPS 7931.74 | ETA 00:02:52
Time 00:09:50 | Step 4714271 / 6000000 | TPS 7941.77 | ETA 00:02:41
Time 00:10:00 | Step 4793530 / 6000000 | TPS 7925.85 | ETA 00:02:32
