HOOMD-blue 2.9.6 CUDA (10.2) DOUBLE HPMC_MIXED TBB SSE SSE2 SSE3 
Compiled: 03/17/2021
Copyright (c) 2009-2019 The Regents of the University of Michigan.
-----
You are using HOOMD-blue. Please cite the following:
* J A Anderson, J Glaser, and S C Glotzer. "HOOMD-blue: A Python package for
  high-performance molecular dynamics and hard particle Monte Carlo
  simulations", Computational Materials Science 173 (2020) 109363
-----
HOOMD-blue is running on the following GPU(s):
 [0]  Tesla P100-PCIE-12GB  56 SM_6.0 @ 1.33 GHz, 12198 MiB DRAM, MNG
run.py:007  |  system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/0f2d30692a6cdb8fd90ae3f6aec03a03/components.gsd", frame=-1, time_step=0)
notice(2): Group "all" created containing 60 particles
run.py:009  |  nl = hoomd.md.nlist.tree()
-----
You are using tree neighbor lists. Please cite the following:
* M P Howard, J A Anderson, A Nikoubashman, S C Glotzer, and A Z
  Panagiotopoulos. "Efficient neighbor list calculation for molecular simulation
  of colloidal systems using graphics processing units", Computer Physics
  Communications 203 (2016) 45--52
* M P Howard, A Statt, F Madutsa, T M Truskett, and A Z Panagiotopoulos.
  "Quantized bounding volume hierarchies for neighbor search in molecular
  simulations on graphics processing units", Computational Materials Science 164
  (2019) 139--146
-----
run.py:010  |  nl.reset_exclusions(exclusions=['1-2', '1-3'])
notice(2): -- Neighborlist exclusion statistics -- :
notice(2): Particles with 2 exclusions             : 2
notice(2): Particles with 3 exclusions             : 2
notice(2): Particles with 4 exclusions             : 56
notice(2): Neighbors included by diameter          : no
notice(2): Neighbors excluded when in the same body: no
run.py:012  |  table=hoomd.md.pair.table(width=101,nlist=nl)
run.py:013  |  table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-E_final.txt')
run.py:014  |  table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/K-K_final.txt')
run.py:015  |  table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-K_final.txt')
run.py:016  |  harmonic_bond = hoomd.md.bond.harmonic()
run.py:017  |  harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
run.py:018  |  harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
run.py:019  |  atable = hoomd.md.angle.table(width=200)
run.py:020  |  atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.E-K-K')
run.py:021  |  atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.K-E-K')
run.py:022  |  harmonic_dihedral = hoomd.md.dihedral.harmonic()
run.py:023  |  harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
run.py:024  |  harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)
run.py:026  |  _all = hoomd.group.all()
run.py:027  |  hoomd.md.integrate.mode_standard(0.0003)
run.py:029  |  integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)
run.py:000  |  
import hoomd
import hoomd.md
from hoomd.init import read_gsd

hoomd.context.initialize("")
system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/0f2d30692a6cdb8fd90ae3f6aec03a03/components.gsd", frame=-1, time_step=0)

nl = hoomd.md.nlist.tree()
nl.reset_exclusions(exclusions=['1-2', '1-3'])

table=hoomd.md.pair.table(width=101,nlist=nl)
table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-E_final.txt')
table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/K-K_final.txt')
table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-K_final.txt')
harmonic_bond = hoomd.md.bond.harmonic()
harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
atable = hoomd.md.angle.table(width=200)
atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.E-K-K')
atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.K-E-K')
harmonic_dihedral = hoomd.md.dihedral.harmonic()
harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)

_all = hoomd.group.all()
hoomd.md.integrate.mode_standard(0.0003)
integrator_kwargs = {'tau': 0.01, 'kT': 6.5}
integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)


hoomd.dump.gsd(
run.py:040  |  hoomd.run(6000000)
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type E-K-K-E, but is not used by the dihedral force
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type K-E-K-K, but is not used by the dihedral force
** starting run **
Time 00:00:10 | Step 81320 / 6000000 | TPS 8131.92 | ETA 00:12:07
Time 00:00:20 | Step 168403 / 6000000 | TPS 8708.25 | ETA 00:11:09
Time 00:00:30 | Step 255228 / 6000000 | TPS 8682.48 | ETA 00:11:01
Time 00:00:40 | Step 344101 / 6000000 | TPS 8886.69 | ETA 00:10:36
Time 00:00:50 | Step 430346 / 6000000 | TPS 8624.46 | ETA 00:10:45
Time 00:01:00 | Step 517868 / 6000000 | TPS 8752.18 | ETA 00:10:26
Time 00:01:10 | Step 603405 / 6000000 | TPS 8553.65 | ETA 00:10:30
Time 00:01:20 | Step 689489 / 6000000 | TPS 8608.35 | ETA 00:10:16
Time 00:01:30 | Step 784555 / 6000000 | TPS 9506.6 | ETA 00:09:08
Time 00:01:40 | Step 872787 / 6000000 | TPS 8823.13 | ETA 00:09:41
Time 00:01:50 | Step 961681 / 6000000 | TPS 8889.32 | ETA 00:09:26
Time 00:02:00 | Step 1052058 / 6000000 | TPS 9037.61 | ETA 00:09:07
Time 00:02:10 | Step 1134978 / 6000000 | TPS 8291.99 | ETA 00:09:46
Time 00:02:20 | Step 1221768 / 6000000 | TPS 8678.91 | ETA 00:09:10
Time 00:02:30 | Step 1306898 / 6000000 | TPS 8513 | ETA 00:09:11
Time 00:02:40 | Step 1393122 / 6000000 | TPS 8622.36 | ETA 00:08:54
Time 00:02:50 | Step 1482599 / 6000000 | TPS 8947.67 | ETA 00:08:24
Time 00:03:00 | Step 1568930 / 6000000 | TPS 8633.08 | ETA 00:08:33
Time 00:03:10 | Step 1656229 / 6000000 | TPS 8729.87 | ETA 00:08:17
Time 00:03:20 | Step 1744713 / 6000000 | TPS 8848.32 | ETA 00:08:00
Time 00:03:30 | Step 1830898 / 6000000 | TPS 8618.5 | ETA 00:08:03
Time 00:03:40 | Step 1921505 / 6000000 | TPS 9060.65 | ETA 00:07:30
Time 00:03:50 | Step 2010518 / 6000000 | TPS 8901.28 | ETA 00:07:28
Time 00:04:00 | Step 2098135 / 6000000 | TPS 8761.65 | ETA 00:07:25
Time 00:04:10 | Step 2185794 / 6000000 | TPS 8765.82 | ETA 00:07:15
Time 00:04:20 | Step 2280937 / 6000000 | TPS 9514.21 | ETA 00:06:30
Time 00:04:30 | Step 2377278 / 6000000 | TPS 9634.1 | ETA 00:06:16
Time 00:04:40 | Step 2467578 / 6000000 | TPS 9029.92 | ETA 00:06:31
Time 00:04:50 | Step 2564231 / 6000000 | TPS 9665.26 | ETA 00:05:55
Time 00:05:00 | Step 2650728 / 6000000 | TPS 8649.6 | ETA 00:06:27
Time 00:05:10 | Step 2736318 / 6000000 | TPS 8558.98 | ETA 00:06:21
Time 00:05:20 | Step 2821727 / 6000000 | TPS 8540.81 | ETA 00:06:12
Time 00:05:30 | Step 2913001 / 6000000 | TPS 9127.06 | ETA 00:05:38
Time 00:05:40 | Step 2999103 / 6000000 | TPS 8610.14 | ETA 00:05:48
Time 00:05:50 | Step 3087831 / 6000000 | TPS 8872.75 | ETA 00:05:28
Time 00:06:00 | Step 3176925 / 6000000 | TPS 8909.29 | ETA 00:05:16
Time 00:06:10 | Step 3269555 / 6000000 | TPS 9262.92 | ETA 00:04:54
Time 00:06:20 | Step 3363996 / 6000000 | TPS 9444.01 | ETA 00:04:39
Time 00:06:30 | Step 3448446 / 6000000 | TPS 8444.99 | ETA 00:05:02
Time 00:06:40 | Step 3538513 / 6000000 | TPS 9006.69 | ETA 00:04:33
Time 00:06:50 | Step 3628517 / 6000000 | TPS 9000.37 | ETA 00:04:23
Time 00:07:00 | Step 3720436 / 6000000 | TPS 9191.86 | ETA 00:04:07
Time 00:07:10 | Step 3808282 / 6000000 | TPS 8784.52 | ETA 00:04:09
Time 00:07:20 | Step 3896544 / 6000000 | TPS 8826.18 | ETA 00:03:58
Time 00:07:30 | Step 3982774 / 6000000 | TPS 8622.91 | ETA 00:03:53
Time 00:07:40 | Step 4070588 / 6000000 | TPS 8781.34 | ETA 00:03:39
Time 00:07:50 | Step 4157228 / 6000000 | TPS 8663.93 | ETA 00:03:32
Time 00:08:00 | Step 4242965 / 6000000 | TPS 8573.63 | ETA 00:03:24
Time 00:08:10 | Step 4328601 / 6000000 | TPS 8563.46 | ETA 00:03:15
Time 00:08:20 | Step 4415955 / 6000000 | TPS 8735.38 | ETA 00:03:01
Time 00:08:30 | Step 4501021 / 6000000 | TPS 8506.56 | ETA 00:02:56
Time 00:08:40 | Step 4586326 / 6000000 | TPS 8530.48 | ETA 00:02:45
Time 00:08:50 | Step 4671867 / 6000000 | TPS 8554.04 | ETA 00:02:35
Time 00:09:00 | Step 4760838 / 6000000 | TPS 8897.08 | ETA 00:02:19
Time 00:09:10 | Step 4845412 / 6000000 | TPS 8457.35 | ETA 00:02:16
Time 00:09:20 | Step 4929936 / 6000000 | TPS 8452.36 | ETA 00:02:06
Time 00:09:30 | Step 5014559 / 6000000 | TPS 8462.21 | ETA 00:01:56
Time 00:09:40 | Step 5100759 / 6000000 | TPS 8619.99 | ETA 00:01:44
Time 00:09:50 | Step 5187199 / 6000000 | TPS 8643.92 | ETA 00:01:34
Time 00:10:00 | Step 5273126 / 6000000 | TPS 8592.66 | ETA 00:01:24
