HOOMD-blue 2.9.6 CUDA (10.2) DOUBLE HPMC_MIXED TBB SSE SSE2 SSE3 
Compiled: 03/17/2021
Copyright (c) 2009-2019 The Regents of the University of Michigan.
-----
You are using HOOMD-blue. Please cite the following:
* J A Anderson, J Glaser, and S C Glotzer. "HOOMD-blue: A Python package for
  high-performance molecular dynamics and hard particle Monte Carlo
  simulations", Computational Materials Science 173 (2020) 109363
-----
HOOMD-blue is running on the following GPU(s):
 [0]  Tesla P100-PCIE-12GB  56 SM_6.0 @ 1.33 GHz, 12198 MiB DRAM, MNG
run.py:007  |  system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/406ebab1bb7367f5094f47bcde8b8e44/components.gsd", frame=-1, time_step=0)
notice(2): Group "all" created containing 60 particles
run.py:009  |  nl = hoomd.md.nlist.tree()
-----
You are using tree neighbor lists. Please cite the following:
* M P Howard, J A Anderson, A Nikoubashman, S C Glotzer, and A Z
  Panagiotopoulos. "Efficient neighbor list calculation for molecular simulation
  of colloidal systems using graphics processing units", Computer Physics
  Communications 203 (2016) 45--52
* M P Howard, A Statt, F Madutsa, T M Truskett, and A Z Panagiotopoulos.
  "Quantized bounding volume hierarchies for neighbor search in molecular
  simulations on graphics processing units", Computational Materials Science 164
  (2019) 139--146
-----
run.py:010  |  nl.reset_exclusions(exclusions=['1-2', '1-3'])
notice(2): -- Neighborlist exclusion statistics -- :
notice(2): Particles with 2 exclusions             : 2
notice(2): Particles with 3 exclusions             : 2
notice(2): Particles with 4 exclusions             : 56
notice(2): Neighbors included by diameter          : no
notice(2): Neighbors excluded when in the same body: no
run.py:012  |  table=hoomd.md.pair.table(width=101,nlist=nl)
run.py:013  |  table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-E_final.txt')
run.py:014  |  table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/K-K_final.txt')
run.py:015  |  table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-K_final.txt')
run.py:016  |  harmonic_bond = hoomd.md.bond.harmonic()
run.py:017  |  harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
run.py:018  |  harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
run.py:019  |  atable = hoomd.md.angle.table(width=200)
run.py:020  |  atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.E-K-K')
run.py:021  |  atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.K-E-K')
run.py:022  |  harmonic_dihedral = hoomd.md.dihedral.harmonic()
run.py:023  |  harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
run.py:024  |  harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)
run.py:026  |  _all = hoomd.group.all()
run.py:027  |  hoomd.md.integrate.mode_standard(0.0003)
run.py:029  |  integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)
run.py:000  |  
import hoomd
import hoomd.md
from hoomd.init import read_gsd

hoomd.context.initialize("")
system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/406ebab1bb7367f5094f47bcde8b8e44/components.gsd", frame=-1, time_step=0)

nl = hoomd.md.nlist.tree()
nl.reset_exclusions(exclusions=['1-2', '1-3'])

table=hoomd.md.pair.table(width=101,nlist=nl)
table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-E_final.txt')
table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/K-K_final.txt')
table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-K_final.txt')
harmonic_bond = hoomd.md.bond.harmonic()
harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
atable = hoomd.md.angle.table(width=200)
atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.E-K-K')
atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.K-E-K')
harmonic_dihedral = hoomd.md.dihedral.harmonic()
harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)

_all = hoomd.group.all()
hoomd.md.integrate.mode_standard(0.0003)
integrator_kwargs = {'tau': 0.01, 'kT': 6.5}
integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)


hoomd.dump.gsd(
run.py:040  |  hoomd.run(6000000)
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type E-K-K-E, but is not used by the dihedral force
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type K-E-K-K, but is not used by the dihedral force
** starting run **
Time 00:00:10 | Step 80500 / 6000000 | TPS 8049.96 | ETA 00:12:15
Time 00:00:20 | Step 165097 / 6000000 | TPS 8459.62 | ETA 00:11:29
Time 00:00:30 | Step 253542 / 6000000 | TPS 8844.49 | ETA 00:10:49
Time 00:00:40 | Step 342626 / 6000000 | TPS 8908.38 | ETA 00:10:35
Time 00:00:50 | Step 430386 / 6000000 | TPS 8776 | ETA 00:10:34
Time 00:01:00 | Step 516258 / 6000000 | TPS 8587.13 | ETA 00:10:38
Time 00:01:10 | Step 603640 / 6000000 | TPS 8738.14 | ETA 00:10:17
Time 00:01:20 | Step 690383 / 6000000 | TPS 8674.27 | ETA 00:10:12
Time 00:01:30 | Step 778138 / 6000000 | TPS 8775.42 | ETA 00:09:55
Time 00:01:40 | Step 870443 / 6000000 | TPS 9230.47 | ETA 00:09:15
Time 00:01:50 | Step 963485 / 6000000 | TPS 9304.15 | ETA 00:09:01
Time 00:02:00 | Step 1048963 / 6000000 | TPS 8547.76 | ETA 00:09:39
Time 00:02:10 | Step 1133675 / 6000000 | TPS 8471.12 | ETA 00:09:34
Time 00:02:20 | Step 1219005 / 6000000 | TPS 8533 | ETA 00:09:20
Time 00:02:30 | Step 1303436 / 6000000 | TPS 8443.1 | ETA 00:09:16
Time 00:02:40 | Step 1387854 / 6000000 | TPS 8441.75 | ETA 00:09:06
Time 00:02:50 | Step 1471705 / 6000000 | TPS 8385.04 | ETA 00:09:00
Time 00:03:00 | Step 1556401 / 6000000 | TPS 8469.24 | ETA 00:08:44
Time 00:03:10 | Step 1643107 / 6000000 | TPS 8670.54 | ETA 00:08:22
Time 00:03:20 | Step 1728421 / 6000000 | TPS 8531.37 | ETA 00:08:20
Time 00:03:30 | Step 1813470 / 6000000 | TPS 8504.87 | ETA 00:08:12
Time 00:03:40 | Step 1898944 / 6000000 | TPS 8547.32 | ETA 00:07:59
Time 00:03:50 | Step 1984415 / 6000000 | TPS 8547.05 | ETA 00:07:49
Time 00:04:00 | Step 2067459 / 6000000 | TPS 8304.34 | ETA 00:07:53
Time 00:04:10 | Step 2149564 / 6000000 | TPS 8210.44 | ETA 00:07:48
Time 00:04:20 | Step 2232295 / 6000000 | TPS 8273.07 | ETA 00:07:35
Time 00:04:30 | Step 2318448 / 6000000 | TPS 8615.22 | ETA 00:07:07
Time 00:04:40 | Step 2404559 / 6000000 | TPS 8611.01 | ETA 00:06:57
Time 00:04:50 | Step 2487601 / 6000000 | TPS 8303.72 | ETA 00:07:02
Time 00:05:00 | Step 2570979 / 6000000 | TPS 8337.73 | ETA 00:06:51
Time 00:05:10 | Step 2653526 / 6000000 | TPS 8254.68 | ETA 00:06:45
Time 00:05:20 | Step 2738467 / 6000000 | TPS 8494.01 | ETA 00:06:23
Time 00:05:30 | Step 2824012 / 6000000 | TPS 8554.42 | ETA 00:06:11
Time 00:05:40 | Step 2909049 / 6000000 | TPS 8503.65 | ETA 00:06:03
Time 00:05:50 | Step 2993474 / 6000000 | TPS 8442.48 | ETA 00:05:56
Time 00:06:00 | Step 3078055 / 6000000 | TPS 8458.06 | ETA 00:05:45
Time 00:06:10 | Step 3160812 / 6000000 | TPS 8275.63 | ETA 00:05:43
Time 00:06:20 | Step 3242966 / 6000000 | TPS 8215.39 | ETA 00:05:35
Time 00:06:30 | Step 3327085 / 6000000 | TPS 8411.89 | ETA 00:05:17
Time 00:06:40 | Step 3410660 / 6000000 | TPS 8357.47 | ETA 00:05:09
Time 00:06:50 | Step 3494079 / 6000000 | TPS 8341.81 | ETA 00:05:00
Time 00:07:00 | Step 3578701 / 6000000 | TPS 8461.93 | ETA 00:04:46
Time 00:07:10 | Step 3661275 / 6000000 | TPS 8257.34 | ETA 00:04:43
Time 00:07:20 | Step 3746348 / 6000000 | TPS 8507.28 | ETA 00:04:24
Time 00:07:30 | Step 3831861 / 6000000 | TPS 8551.21 | ETA 00:04:13
Time 00:07:40 | Step 3918688 / 6000000 | TPS 8682.67 | ETA 00:03:59
Time 00:07:50 | Step 4001968 / 6000000 | TPS 8327.99 | ETA 00:03:59
Time 00:08:00 | Step 4090063 / 6000000 | TPS 8809.43 | ETA 00:03:36
Time 00:08:10 | Step 4177548 / 6000000 | TPS 8748.41 | ETA 00:03:28
Time 00:08:20 | Step 4260796 / 6000000 | TPS 8324.77 | ETA 00:03:28
Time 00:08:30 | Step 4347810 / 6000000 | TPS 8701.39 | ETA 00:03:09
Time 00:08:40 | Step 4436624 / 6000000 | TPS 8881.08 | ETA 00:02:56
Time 00:08:50 | Step 4522801 / 6000000 | TPS 8617.23 | ETA 00:02:51
Time 00:09:00 | Step 4607360 / 6000000 | TPS 8455.88 | ETA 00:02:44
Time 00:09:10 | Step 4693547 / 6000000 | TPS 8618.69 | ETA 00:02:31
Time 00:09:20 | Step 4781035 / 6000000 | TPS 8748.75 | ETA 00:02:19
Time 00:09:30 | Step 4865994 / 6000000 | TPS 8495.86 | ETA 00:02:13
Time 00:09:40 | Step 4948971 / 6000000 | TPS 8297.64 | ETA 00:02:06
Time 00:09:50 | Step 5036555 / 6000000 | TPS 8758.35 | ETA 00:01:50
Time 00:10:00 | Step 5121374 / 6000000 | TPS 8481.83 | ETA 00:01:43
