HOOMD-blue 2.9.6 CUDA (10.2) DOUBLE HPMC_MIXED TBB SSE SSE2 SSE3 
Compiled: 03/17/2021
Copyright (c) 2009-2019 The Regents of the University of Michigan.
-----
You are using HOOMD-blue. Please cite the following:
* J A Anderson, J Glaser, and S C Glotzer. "HOOMD-blue: A Python package for
  high-performance molecular dynamics and hard particle Monte Carlo
  simulations", Computational Materials Science 173 (2020) 109363
-----
HOOMD-blue is running on the following GPU(s):
 [0]  Tesla P100-PCIE-12GB  56 SM_6.0 @ 1.33 GHz, 12198 MiB DRAM, MNG
run.py:007  |  system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/38e28bcc5ef00d32fd078c86ad2807ba/components.gsd", frame=-1, time_step=0)
notice(2): Group "all" created containing 60 particles
run.py:009  |  nl = hoomd.md.nlist.tree()
-----
You are using tree neighbor lists. Please cite the following:
* M P Howard, J A Anderson, A Nikoubashman, S C Glotzer, and A Z
  Panagiotopoulos. "Efficient neighbor list calculation for molecular simulation
  of colloidal systems using graphics processing units", Computer Physics
  Communications 203 (2016) 45--52
* M P Howard, A Statt, F Madutsa, T M Truskett, and A Z Panagiotopoulos.
  "Quantized bounding volume hierarchies for neighbor search in molecular
  simulations on graphics processing units", Computational Materials Science 164
  (2019) 139--146
-----
run.py:010  |  nl.reset_exclusions(exclusions=['1-2', '1-3'])
notice(2): -- Neighborlist exclusion statistics -- :
notice(2): Particles with 2 exclusions             : 2
notice(2): Particles with 3 exclusions             : 2
notice(2): Particles with 4 exclusions             : 56
notice(2): Neighbors included by diameter          : no
notice(2): Neighbors excluded when in the same body: no
run.py:012  |  table=hoomd.md.pair.table(width=101,nlist=nl)
run.py:013  |  table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-E_final.txt')
run.py:014  |  table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/K-K_final.txt')
run.py:015  |  table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-K_final.txt')
run.py:016  |  harmonic_bond = hoomd.md.bond.harmonic()
run.py:017  |  harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
run.py:018  |  harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
run.py:019  |  atable = hoomd.md.angle.table(width=200)
run.py:020  |  atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.E-K-K')
run.py:021  |  atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.K-E-K')
run.py:022  |  harmonic_dihedral = hoomd.md.dihedral.harmonic()
run.py:023  |  harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
run.py:024  |  harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)
run.py:026  |  _all = hoomd.group.all()
run.py:027  |  hoomd.md.integrate.mode_standard(0.0003)
run.py:029  |  integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)
run.py:000  |  
import hoomd
import hoomd.md
from hoomd.init import read_gsd

hoomd.context.initialize("")
system = read_gsd("/home/erjank_project/chrisjones/pekk-msibi-final/learning-runs/single-chains/workspace/38e28bcc5ef00d32fd078c86ad2807ba/components.gsd", frame=-1, time_step=0)

nl = hoomd.md.nlist.tree()
nl.reset_exclusions(exclusions=['1-2', '1-3'])

table=hoomd.md.pair.table(width=101,nlist=nl)
table.set_from_file('E', 'E', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-E_final.txt')
table.set_from_file('K', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/K-K_final.txt')
table.set_from_file('E', 'K', filename='/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/pairs-6.5kT/workspace/b0a23d31f30e96810cc01f23a4fe909f/E-K_final.txt')
harmonic_bond = hoomd.md.bond.harmonic()
harmonic_bond.bond_coeff.set('E-K', k=850, r0=1.47)
harmonic_bond.bond_coeff.set('K-K', k=1450, r0=1.53)
atable = hoomd.md.angle.table(width=200)
atable.set_from_file('E-K-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.E-K-K')
atable.set_from_file('K-E-K', '/home/erjank_project/chrisjones/pekk-msibi-final/msibi-runs/angles/second-run-shallower/potentials/angle_pot.K-E-K')
harmonic_dihedral = hoomd.md.dihedral.harmonic()
harmonic_dihedral.dihedral_coeff.set('E-K-K-E', k=16, d=-1, n=1, phi0=0)
harmonic_dihedral.dihedral_coeff.set('K-E-K-K', k=12, d=-1, n=1, phi0=0)

_all = hoomd.group.all()
hoomd.md.integrate.mode_standard(0.0003)
integrator_kwargs = {'tau': 0.01, 'kT': 6.5}
integrator = hoomd.md.integrate.nvt(group=_all, **integrator_kwargs)


hoomd.dump.gsd(
run.py:040  |  hoomd.run(6000000)
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type E-K-K-E, but is not used by the dihedral force
notice(2): Notice: Possible typo? Force coeff phi0 is specified for type K-E-K-K, but is not used by the dihedral force
** starting run **
Time 00:00:10 | Step 84743 / 6000000 | TPS 8474.28 | ETA 00:11:38
Time 00:00:20 | Step 173790 / 6000000 | TPS 8904.65 | ETA 00:10:54
Time 00:00:30 | Step 260760 / 6000000 | TPS 8696.99 | ETA 00:10:59
Time 00:00:40 | Step 347923 / 6000000 | TPS 8716.24 | ETA 00:10:48
Time 00:00:50 | Step 433918 / 6000000 | TPS 8599.46 | ETA 00:10:47
Time 00:01:00 | Step 519901 / 6000000 | TPS 8598.06 | ETA 00:10:37
Time 00:01:10 | Step 606739 / 6000000 | TPS 8683.7 | ETA 00:10:21
Time 00:01:20 | Step 692598 / 6000000 | TPS 8585.86 | ETA 00:10:18
Time 00:01:30 | Step 778887 / 6000000 | TPS 8628.81 | ETA 00:10:05
Time 00:01:40 | Step 865112 / 6000000 | TPS 8622.43 | ETA 00:09:55
Time 00:01:50 | Step 950920 / 6000000 | TPS 8580.75 | ETA 00:09:48
Time 00:02:00 | Step 1040488 / 6000000 | TPS 8956.71 | ETA 00:09:13
Time 00:02:10 | Step 1125735 / 6000000 | TPS 8524.67 | ETA 00:09:31
Time 00:02:20 | Step 1211526 / 6000000 | TPS 8579.01 | ETA 00:09:18
Time 00:02:30 | Step 1296793 / 6000000 | TPS 8526.69 | ETA 00:09:11
Time 00:02:40 | Step 1384355 / 6000000 | TPS 8756.14 | ETA 00:08:47
Time 00:02:50 | Step 1470816 / 6000000 | TPS 8646 | ETA 00:08:43
Time 00:03:00 | Step 1556328 / 6000000 | TPS 8551.14 | ETA 00:08:39
Time 00:03:10 | Step 1642801 / 6000000 | TPS 8647.06 | ETA 00:08:23
Time 00:03:20 | Step 1734234 / 6000000 | TPS 9143.28 | ETA 00:07:46
Time 00:03:30 | Step 1829421 / 6000000 | TPS 9518.67 | ETA 00:07:18
Time 00:03:40 | Step 1918330 / 6000000 | TPS 8890.88 | ETA 00:07:39
Time 00:03:50 | Step 2006925 / 6000000 | TPS 8859.45 | ETA 00:07:30
Time 00:04:00 | Step 2095118 / 6000000 | TPS 8819.28 | ETA 00:07:22
Time 00:04:10 | Step 2182739 / 6000000 | TPS 8762.05 | ETA 00:07:15
Time 00:04:20 | Step 2272434 / 6000000 | TPS 8969.48 | ETA 00:06:55
Time 00:04:30 | Step 2361698 / 6000000 | TPS 8926.36 | ETA 00:06:47
Time 00:04:40 | Step 2448557 / 6000000 | TPS 8685.84 | ETA 00:06:48
Time 00:04:50 | Step 2535275 / 6000000 | TPS 8671.75 | ETA 00:06:39
Time 00:05:00 | Step 2626121 / 6000000 | TPS 9084.55 | ETA 00:06:11
Time 00:05:10 | Step 2709922 / 6000000 | TPS 8380.04 | ETA 00:06:32
Time 00:05:20 | Step 2794985 / 6000000 | TPS 8506.27 | ETA 00:06:16
Time 00:05:30 | Step 2880889 / 6000000 | TPS 8590.32 | ETA 00:06:03
Time 00:05:40 | Step 2968006 / 6000000 | TPS 8711.62 | ETA 00:05:48
Time 00:05:50 | Step 3057793 / 6000000 | TPS 8978.7 | ETA 00:05:27
Time 00:06:00 | Step 3142252 / 6000000 | TPS 8445.88 | ETA 00:05:38
Time 00:06:10 | Step 3228781 / 6000000 | TPS 8652.87 | ETA 00:05:20
Time 00:06:20 | Step 3315244 / 6000000 | TPS 8646.29 | ETA 00:05:10
Time 00:06:30 | Step 3401245 / 6000000 | TPS 8600.04 | ETA 00:05:02
Time 00:06:40 | Step 3491667 / 6000000 | TPS 9042.17 | ETA 00:04:37
Time 00:06:50 | Step 3579716 / 6000000 | TPS 8804.87 | ETA 00:04:34
Time 00:07:00 | Step 3666293 / 6000000 | TPS 8657.62 | ETA 00:04:29
Time 00:07:10 | Step 3759623 / 6000000 | TPS 9332.91 | ETA 00:04:00
Time 00:07:20 | Step 3853709 / 6000000 | TPS 9408.53 | ETA 00:03:48
Time 00:07:30 | Step 3943259 / 6000000 | TPS 8954.94 | ETA 00:03:49
Time 00:07:40 | Step 4032396 / 6000000 | TPS 8913.63 | ETA 00:03:40
Time 00:07:50 | Step 4124012 / 6000000 | TPS 9161.31 | ETA 00:03:24
Time 00:08:00 | Step 4210240 / 6000000 | TPS 8622.71 | ETA 00:03:27
Time 00:08:10 | Step 4297559 / 6000000 | TPS 8731.87 | ETA 00:03:14
Time 00:08:20 | Step 4383954 / 6000000 | TPS 8639.42 | ETA 00:03:07
Time 00:08:30 | Step 4470114 / 6000000 | TPS 8615.96 | ETA 00:02:57
Time 00:08:40 | Step 4554907 / 6000000 | TPS 8479.2 | ETA 00:02:50
Time 00:08:50 | Step 4641880 / 6000000 | TPS 8697.24 | ETA 00:02:36
Time 00:09:00 | Step 4731837 / 6000000 | TPS 8995.67 | ETA 00:02:20
Time 00:09:10 | Step 4818198 / 6000000 | TPS 8636.09 | ETA 00:02:16
Time 00:09:20 | Step 4906044 / 6000000 | TPS 8784.56 | ETA 00:02:04
Time 00:09:30 | Step 4993792 / 6000000 | TPS 8774.72 | ETA 00:01:54
Time 00:09:40 | Step 5086368 / 6000000 | TPS 9257.53 | ETA 00:01:38
Time 00:09:50 | Step 5172704 / 6000000 | TPS 8633.58 | ETA 00:01:35
Time 00:10:00 | Step 5258407 / 6000000 | TPS 8570.26 | ETA 00:01:26
